taxon_name,taxon_authors,accepted_plant_name_id,keep,family,genus,species,Standardized_names,TPL_names,TPL_Author,TPL_names.withAuthor,invasion_status,c_score,s_score,r_score,wcup_eco_use_AF,wcup_eco_use_EU,wcup_eco_use_FU,wcup_eco_use_GS,wcup_eco_use_HF,wcup_eco_use_IF,wcup_eco_use_MA,wcup_eco_use_ME,wcup_eco_use_PO,wcup_eco_use_SU,wcup_eco_use_num,wcup_eco_use_num_2out,wcup_eco_use_status,Checked_year,Provience_pinyin,Geo.region,Geo.region4,provinces,n.provinces,BG_codes
Atropa bella-donna,L.,2665943,Matched to an accepted name,Solanaceae,Atropa,bella-donna,Atropa belladonna,Atropa belladonna,L.,Atropa belladonna L.,2,61.3055304,3.96,34.7344696,0,0,0,0,0,0,1,1,1,1,4,3,1,2010,Guangxi,South,West,Guangdong; Jiangsu; Shanghai; Heilongjiang; Chongqing; Henan; Xinjiang; Hebei; Yunnan; Beijing; Qinghai; Liaoning; Fujian; Hunan; Guangxi; Sichuan,16,GXMG GXMG0091293
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,1919,Shanghai,East,East,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,NAS NAS00035187
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,1936,Jiangsu,East,East,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,NAS NAS00035186
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,1955,Zhejiang,East,East,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,HHBG HZ040308
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,1957,Shandong,East,East,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,JSPC JSPC100253
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,1978,Sichuan,Southwest,West,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,SM SM715100017; SM SM715100018
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,2009,Jiangxi,East,Central,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,CCAU CCAU0000519; JJF JJF00024169
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,2014,Anhui,East,Central,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,CSH CSH0034713
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,2014,Guangdong,South,East,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,CSH CSH0046675; CSH CSH0051641; CSH CSH0047692; CSH CSH0051582; CSH CSH0042940
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,2014,Guizhou,Southwest,West,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,GZTM GZTM0066505; CSH CSH0047453
Aucuba japonica,Thunb.,17884,Matched to an accepted name,Garryaceae,Aucuba,japonica,Aucuba japonica,Aucuba japonica,Thunb.,Aucuba japonica Thunb.,1,65.77815839,22.1056605,12.11618111,0,1,0,0,0,0,1,1,1,0,4,3,1,2014,Hunan,Central,Central,Shanghai; Jiangsu; Zhejiang; Sichuan; Taiwan; Jiangxi; Anhui; Guangdong; Hunan; Guizhou; Shandong,11,CSH CSH0051609; CSH CSH0047255
Avena barbata,Pott ex Link,397352,Matched to an accepted name,Poaceae,Avena,barbata,Avena barbata,Avena barbata,Pott ex Link,Avena barbata Pott ex Link,1,15.27962955,40.25450027,44.46587019,1,1,0,1,0,0,0,1,1,0,5,3,1,1956,Heilongjiang,Northeast,Northeast,Heilongjiang,1,IFP 15829999x0001
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1917,Anhui,East,Central,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBSC 0101629
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1917,Guangdong,South,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBK IBK00177389
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1917,Zhejiang,East,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 00288216
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1922,Jiangsu,East,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,N 019109270; AU 032143
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1925,Fujian,East,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,AU 000637; AU 000638
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1927,Sichuan,Southwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,N 019109283
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1928,Guizhou,Southwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 00288247
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1929,Jiangxi,East,Central,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBSC 0101587
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1929,Shanxi,North,Central,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBSC 0101647
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1931,Jilin,Northeast,Northeast,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBSC 0101648
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1931,Liaoning,Northeast,Northeast,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 00288261
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1931,Xinjiang,Northwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 00288123
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1932,Henan,Central,Central,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 00288097; PE 00288096
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1932,Hunan,Central,Central,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBSC 0101610
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1935,Yunnan,Southwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,WUK 0036151; WUK 0040283; KUN 321041; PE 00288186
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1936,Gansu,Northwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 00288109; PE 00288110
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1939,Guangxi,South,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBK IBK00177386
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1940,Shenxi,Northwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,WUK 0025416
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1949,Shanghai,East,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBSC 0101590; PE 00288144
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1951,Tibet,Southwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 00288190; PE 00288191
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1952,Qinghai,Northwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,WUK 0100223
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1955,Chongqing,Southwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,SZ 00123699
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1956,Hebei,North,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,IBSC 0101638
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1956,Hubei,Central,Central,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,N 019109278
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1958,Beijing,North,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 02087160
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1959,Inner Mongolia,North,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,WUK 0392365; PE 00038815
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1959,Ningxia,Northwest,West,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,WUK 0392398
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,1978,Heilongjiang,Northeast,Northeast,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,SYS SYS00014919
Avena fatua,L.,397488,Matched to an accepted name,Poaceae,Avena,fatua,Avena fatua,Avena fatua,L.,Avena fatua L.,3,47.55993156,25.6060481,26.83902034,1,0,0,1,0,0,0,1,1,0,4,2,1,2002,Shandong,East,East,Anhui; Guangdong; Zhejiang; Jiangsu; Fujian; Sichuan; Guizhou; Shanxi; Jiangxi; Jilin; Liaoning; Xinjiang; Hunan; Henan; Yunnan; Gansu; Guangxi; Shenxi; Shanghai; Tibet; Qinghai; Chongqing; Hebei; Hubei; Beijing; Ningxia; Inner Mongolia; Heilongjiang; Shandong,29,PE 01644268; PE 01644266
Avena sativa,L.,397860,Matched to an accepted name,Poaceae,Avena,sativa,Avena sativa,Avena sativa,L.,Avena sativa L.,1,57.69933092,10.07402513,32.22164395,1,1,0,1,1,0,1,1,1,0,7,5,1,1921,Jiangsu,East,East,Jiangsu; Guizhou; Tianjin; Henan; Hebei; Guangdong; Qinghai; Gansu; Guangxi; Jilin; Heilongjiang; Hubei; Beijing; Inner Mongolia; Shenxi; Shanxi; Sichuan; Xinjiang; Chongqing; Fujian; Ningxia; Yunnan; Macao; Shandong; Tibet; Liaoning,26,PEY PEY0044563
Avena sativa,L.,397860,Matched to an accepted name,Poaceae,Avena,sativa,Avena sativa,Avena sativa,L.,Avena sativa L.,1,57.69933092,10.07402513,32.22164395,1,1,0,1,1,0,1,1,1,0,7,5,1,1922,Shanxi,North,Central,Jiangsu; Guizhou; Tianjin; Henan; Hebei; Guangdong; Qinghai; Gansu; Guangxi; Jilin; Heilongjiang; Hubei; Beijing; Inner Mongolia; Shenxi; Shanxi; Sichuan; Xinjiang; Chongqing; Fujian; Ningxia; Yunnan; Macao; Shandong; Tibet; Liaoning,26,N 019109299
Avena sativa,L.,397860,Matched to an accepted name,Poaceae,Avena,sativa,Avena sativa,Avena sativa,L.,Avena sativa L.,1,57.69933092,10.07402513,32.22164395,1,1,0,1,1,0,1,1,1,0,7,5,1,1928,Guizhou,Southwest,West,Jiangsu; Guizhou; Tianjin; Henan; Hebei; Guangdong; Qinghai; Gansu; Guangxi; Jilin; Heilongjiang; Hubei; Beijing; Inner Mongolia; Shenxi; Shanxi; Sichuan; Xinjiang; Chongqing; Fujian; Ningxia; Yunnan; Macao; Shandong; Tibet; Liaoning,26,IBSC 0101690; PE 00288429
Avena sativa,L.,397860,Matched to an accepted name,Poaceae,Avena,sativa,Avena sativa,Avena sativa,L.,Avena sativa L.,1,57.69933092,10.07402513,32.22164395,1,1,0,1,1,0,1,1,1,0,7,5,1,1929,Beijing,North,East,Jiangsu; Guizhou; Tianjin; Henan; Hebei; Guangdong; Qinghai; Gansu; Guangxi; Jilin; Heilongjiang; Hubei; Beijing; Inner Mongolia; Shenxi; Shanxi; Sichuan; Xinjiang; Chongqing; Fujian; Ningxia; Yunnan; Macao; Shandong; Tibet; Liaoning,26,PE 00288322
Avena sativa,L.,397860,Matched to an accepted name,Poaceae,Avena,sativa,Avena sativa,Avena sativa,L.,Avena sativa L.,1,57.69933092,10.07402513,32.22164395,1,1,0,1,1,0,1,1,1,0,7,5,1,1930,Hebei,North,East,Jiangsu; Guizhou; Tianjin; Henan; Hebei; Guangdong; Qinghai; Gansu; Guangxi; Jilin; Heilongjiang; Hubei; Beijing; Inner Mongolia; Shenxi; Shanxi; Sichuan; Xinjiang; Chongqing; Fujian; Ningxia; Yunnan; Macao; Shandong; Tibet; Liaoning,26,IBSC 0101673; PE 00288304; PE 00288321
Avena sativa,L.,397860,Matched to an accepted name,Poaceae,Avena,sativa,Avena sativa,Avena sativa,L.,Avena sativa L.,1,57.69933092,10.07402513,32.22164395,1,1,0,1,1,0,1,1,1,0,7,5,1,1930,Tianjin,North,East,Jiangsu; Guizhou; Tianjin; Henan; Hebei; Guangdong; Qinghai; Gansu; Guangxi; Jilin; Heilongjiang; Hubei; Beijing; Inner Mongolia; Shenxi; Shanxi; Sichuan; Xinjiang; Chongqing; Fujian; Ningxia; Yunnan; Macao; Shandong; Tibet; Liaoning,26,PE 00288408
Avena sativa,L.,397860,Matched to an accepted name,Poaceae,Avena,sativa,Avena sativa,Avena sativa,L.,Avena sativa L.,1,57.69933092,10.07402513,32.22164395,1,1,0,1,1,0,1,1,1,0,7,5,1,1932,Henan,Central,Central,Jiangsu; Guizhou; Tianjin; Henan; Hebei; Guangdong; Qinghai; Gansu; Guangxi; Jilin; Heilongjiang; Hubei; Beijing; Inner Mongolia; Shenxi; Shanxi; Sichuan; Xinjiang; Chongqing; Fujian; Ningxia; Yunnan; Macao; Shandong; Tibet; Liaoning,26,N 019109263
